Image,exx,eyy,exy,E1,E2,von_mises
frame_0011.jpg,0.0,0.0,0.0,0.0,0.0,0.0
frame_0012.jpg,0.0,0.0,0.0,0.0,0.0,0.0
frame_0013.jpg,0.0,0.0,0.0,0.0,0.0,0.0
frame_0014.jpg,0.0,0.0,0.0,0.0,0.0,0.0
frame_0015.jpg,0.0,0.0,0.0,0.0,0.0,0.0
frame_0016.jpg,0.0,0.0,0.0,0.0,0.0,0.0
frame_0017.jpg,0.0,0.001666666666666667,0.004027777777777778,0.011682319218362238,-0.01001565255169557,0.020358277194773254
frame_0018.jpg,0.0,0.0,-0.00041666666666666675,0.0035059223176554565,-0.003505922317655457,0.00663800838802011
frame_0019.jpg,0.0,0.0,-0.0025,0.0028928371006591933,-0.0028928371006591933,0.005139488269893226
frame_0020.jpg,0.0005555555555555556,0.0,-0.0025000000000000005,0.006374929852307175,-0.005819374296751621,0.011384044848072648
frame_0021.jpg,0.001388888888888889,0.0002777777777777777,0.001805555555555556,0.013621762279314687,-0.011955095612648018,0.023851172578235266
frame_0022.jpg,-0.0002777777777777778,0.0,-0.0025000000000000005,0.003482092751647983,-0.003759870529425761,0.006556877592896683
frame_0023.jpg,0.0,0.0,-0.00125,0.0014801186457628307,-0.001480118645762831,0.0026726749002920487
frame_0024.jpg,0.0005555555555555556,0.0008333333333333335,0.00041666666666666675,0.0017578964235406085,-0.00036900753465171946,0.00198820222942045
frame_0025.jpg,0.0,0.0,0.0,0.0,0.0,0.0
frame_0026.jpg,0.0,0.0,0.00041666666666666675,0.00041666666666666675,-0.00041666666666666675,0.0007216878364870322
frame_0027.jpg,0.0,0.0,0.0,0.0,0.0,0.0
frame_0028.jpg,0.0,0.0019444444444444446,0.0020833333333333337,0.004799492942514451,-0.002855048498070007,0.007003301735749899
frame_0029.jpg,0.0011111111111111111,0.0,-0.0025,0.003285674201318387,-0.0021745630902072753,0.004837738409753145
frame_0030.jpg,0.001666666666666667,0.0005555555555555556,0.001388888888888889,0.008386774487618088,-0.006164552265395867,0.013494463728916578
frame_0031.jpg,0.0,0.0,0.0,0.0,0.0,0.0
frame_0032.jpg,0.0,0.0,0.0,0.0,0.0,0.0
frame_0033.jpg,0.0005555555555555556,0.0008333333333333335,-3.0839528461809905e-19,0.006130852169962633,-0.004741963281073743,0.009874795730836591
frame_0034.jpg,-0.0005555555555555556,0.0,-0.0025,0.0023372815451036377,-0.0028928371006591933,0.0045839327143376695
frame_0035.jpg,0.001388888888888889,0.0011111111111111111,0.0030555555555555557,0.00957924482617738,-0.007079244826177381,0.01493985366949895
frame_0036.jpg,0.0,0.0,-0.001666666666666667,0.0018967853124294972,-0.0018967853124294972,0.003394362736779081
frame_0037.jpg,0.0,0.0,-0.0022222222222222222,0.0024523408679850527,-0.0024523408679850527,0.004356613185428457
frame_0038.jpg,-0.0002777777777777778,0.0002777777777777778,-0.00041666666666666675,0.002869007534651719,-0.002869007534651719,0.005078301021915491
frame_0039.jpg,0.0,0.001388888888888889,0.005277777777777778,0.006605048498070006,-0.005216159609181117,0.010537310586954195
frame_0040.jpg,0.0,0.0,-0.0002777777777777778,0.0002777777777777778,-0.0002777777777777778,0.0004811252243246882
frame_0041.jpg,0.0011111111111111111,0.0,-0.0022222222222222222,0.00367851130197758,-0.002567400190866468,0.00557266932949331
frame_0042.jpg,0.0011111111111111111,0.0019444444444444446,0.0030555555555555557,0.01016850047716617,-0.0071129449216106155,0.015598339990399944
frame_0043.jpg,0.0002777777777777778,0.0,-0.0023611111111111116,0.0030654260849813167,-0.0027876483072035384,0.005205203869623228
frame_0044.jpg,0.0,0.0,-0.0025,0.0026150593228814155,-0.0026150593228814155,0.0045839327143376695
frame_0045.jpg,-0.0002777777777777778,0.001388888888888889,0.002638888888888889,0.008166526371281018,-0.007055415260169909,0.01363863819509406
frame_0046.jpg,-0.0002777777777777778,0.001666666666666667,0.0030555555555555557,0.008468133715066271,-0.007079244826177381,0.01382874255838784
frame_0047.jpg,-0.0011111111111111111,0.0,-0.0027777777777777783,0.002730118645762831,-0.0038412297568739423,0.0057999888584025225
frame_0048.jpg,-0.0008333333333333335,0.0011111111111111111,-0.0019444444444444444,0.007601100286299702,-0.007323322508521924,0.013244686568717714
frame_0049.jpg,-0.0008333333333333335,0.002777777777777778,0.0005555555555555556,0.010839115355603142,-0.008894670911158697,0.017702216251883306
frame_0050.jpg,-0.0011111111111111113,0.0022222222222222222,0.0002777777777777778,0.009890722699388394,-0.008779611588277282,0.01668950755436536
frame_0051.jpg,-0.002777777777777778,0.0025,-0.001388888888888889,0.011231952456262335,-0.011509730234040111,0.020361648068922218
frame_0052.jpg,-0.001388888888888889,0.0036111111111111114,0.0008333333333333333,0.011902567334699306,-0.009680345112477083,0.019449855869141407
frame_0053.jpg,-0.0025,0.0044444444444444444,-0.0009722222222222223,0.01223787477391779,-0.010293430329473345,0.020224016222105314
frame_0054.jpg,-0.0030555555555555557,0.005555555555555556,0.00013888888888888897,0.011716019313795472,-0.00921601931379547,0.019032431976938418
frame_0055.jpg,-0.0030555555555555557,0.006944444444444444,0.00041666666666666675,0.013761564044539617,-0.009872675155650728,0.021617933279282124
frame_0056.jpg,-0.0036111111111111114,0.008055555555555557,0.0008333333333333335,0.014618726943880422,-0.010174282499435978,0.022641370975909236
frame_0057.jpg,-0.004166666666666667,0.008611111111111111,0.0008333333333333335,0.014747745303343553,-0.010303300858899108,0.022840190070703877
frame_0058.jpg,-0.004166666666666667,0.009444444444444446,0.00041666666666666675,0.016213904912524668,-0.010936127134746891,0.0248089485695143
frame_0059.jpg,-0.004722222222222223,0.010277777777777778,0.0008333333333333335,0.01732092751647983,-0.011765371960924273,0.026979040247263313
frame_0060.jpg,-0.006111111111111111,0.010833333333333334,-0.00027777777777777783,0.016476810777384693,-0.011754588555162471,0.0260033349764469
