Image,Point_1_X,Point_1_Y,Point_2_X,Point_2_Y,Point_3_X,Point_3_Y,Point_4_X,Point_4_Y,Point_5_X,Point_5_Y,Point_6_X,Point_6_Y,Point_7_X,Point_7_Y,Point_8_X,Point_8_Y,Point_9_X,Point_9_Y,Point_10_X,Point_10_Y,Point_11_X,Point_11_Y,Point_12_X,Point_12_Y,Point_13_X,Point_13_Y,Point_14_X,Point_14_Y,Point_15_X,Point_15_Y,Point_16_X,Point_16_Y,Point_17_X,Point_17_Y,Point_18_X,Point_18_Y,Point_19_X,Point_19_Y,Point_20_X,Point_20_Y,Point_21_X,Point_21_Y,Point_22_X,Point_22_Y,Point_23_X,Point_23_Y,Point_24_X,Point_24_Y,Point_25_X,Point_25_Y,Point_26_X,Point_26_Y,Point_27_X,Point_27_Y,Point_28_X,Point_28_Y,Point_29_X,Point_29_Y,Point_30_X,Point_30_Y,Point_31_X,Point_31_Y,Point_32_X,Point_32_Y,Point_33_X,Point_33_Y,Point_34_X,Point_34_Y,Point_35_X,Point_35_Y,Point_36_X,Point_36_Y,Point_37_X,Point_37_Y,Point_38_X,Point_38_Y,Point_39_X,Point_39_Y,Point_40_X,Point_40_Y,Point_41_X,Point_41_Y,Point_42_X,Point_42_Y,Point_43_X,Point_43_Y,Point_44_X,Point_44_Y,Point_45_X,Point_45_Y,Point_46_X,Point_46_Y,Point_47_X,Point_47_Y,Point_48_X,Point_48_Y,Point_49_X,Point_49_Y,Point_50_X,Point_50_Y,Point_51_X,Point_51_Y,Point_52_X,Point_52_Y,Point_53_X,Point_53_Y,Point_54_X,Point_54_Y,Point_55_X,Point_55_Y,Point_56_X,Point_56_Y,Point_57_X,Point_57_Y,Point_58_X,Point_58_Y,Point_59_X,Point_59_Y,Point_60_X,Point_60_Y,Point_61_X,Point_61_Y,Point_62_X,Point_62_Y,Point_63_X,Point_63_Y,Point_64_X,Point_64_Y,Point_65_X,Point_65_Y,Point_66_X,Point_66_Y,Point_67_X,Point_67_Y,Point_68_X,Point_68_Y,Point_69_X,Point_69_Y,Point_70_X,Point_70_Y,Point_71_X,Point_71_Y,Point_72_X,Point_72_Y,Point_73_X,Point_73_Y,Point_74_X,Point_74_Y,Point_75_X,Point_75_Y,Point_76_X,Point_76_Y,Point_77_X,Point_77_Y,Point_78_X,Point_78_Y,Point_79_X,Point_79_Y,Point_80_X,Point_80_Y,Point_81_X,Point_81_Y,Point_82_X,Point_82_Y,Point_83_X,Point_83_Y,Point_84_X,Point_84_Y,Point_85_X,Point_85_Y,Point_86_X,Point_86_Y,Point_87_X,Point_87_Y,Point_88_X,Point_88_Y,Point_89_X,Point_89_Y,Point_90_X,Point_90_Y,Point_91_X,Point_91_Y,Point_92_X,Point_92_Y,Point_93_X,Point_93_Y,Point_94_X,Point_94_Y,Point_95_X,Point_95_Y,Point_96_X,Point_96_Y,Point_97_X,Point_97_Y,Point_98_X,Point_98_Y,Point_99_X,Point_99_Y,Point_100_X,Point_100_Y,Point_101_X,Point_101_Y,Point_102_X,Point_102_Y,Point_103_X,Point_103_Y,Point_104_X,Point_104_Y,Point_105_X,Point_105_Y,Point_106_X,Point_106_Y,Point_107_X,Point_107_Y,Point_108_X,Point_108_Y,Point_109_X,Point_109_Y,Point_110_X,Point_110_Y,Point_111_X,Point_111_Y,Point_112_X,Point_112_Y,Point_113_X,Point_113_Y,Point_114_X,Point_114_Y,Point_115_X,Point_115_Y,Point_116_X,Point_116_Y,Point_117_X,Point_117_Y,Point_118_X,Point_118_Y,Point_119_X,Point_119_Y,Point_120_X,Point_120_Y,Point_121_X,Point_121_Y,Point_122_X,Point_122_Y,Point_123_X,Point_123_Y,Point_124_X,Point_124_Y,Point_125_X,Point_125_Y,Point_126_X,Point_126_Y,Point_127_X,Point_127_Y,Point_128_X,Point_128_Y,Point_129_X,Point_129_Y,Point_130_X,Point_130_Y,Point_131_X,Point_131_Y,Point_132_X,Point_132_Y,Point_133_X,Point_133_Y,Point_134_X,Point_134_Y,Point_135_X,Point_135_Y,Point_136_X,Point_136_Y,Point_137_X,Point_137_Y,Point_138_X,Point_138_Y,Point_139_X,Point_139_Y,Point_140_X,Point_140_Y,Point_141_X,Point_141_Y,Point_142_X,Point_142_Y,Point_143_X,Point_143_Y,Point_144_X,Point_144_Y,Point_145_X,Point_145_Y,Point_146_X,Point_146_Y,Point_147_X,Point_147_Y,Point_148_X,Point_148_Y,Point_149_X,Point_149_Y,Point_150_X,Point_150_Y,Point_151_X,Point_151_Y,Point_152_X,Point_152_Y,Point_153_X,Point_153_Y,Point_154_X,Point_154_Y,Point_155_X,Point_155_Y,Point_156_X,Point_156_Y,Point_157_X,Point_157_Y,Point_158_X,Point_158_Y,Point_159_X,Point_159_Y,Point_160_X,Point_160_Y,Point_161_X,Point_161_Y,Point_162_X,Point_162_Y,Point_163_X,Point_163_Y,Point_164_X,Point_164_Y,Point_165_X,Point_165_Y,Point_166_X,Point_166_Y,Point_167_X,Point_167_Y,Point_168_X,Point_168_Y,Point_169_X,Point_169_Y,Point_170_X,Point_170_Y,Point_171_X,Point_171_Y,Point_172_X,Point_172_Y,Point_173_X,Point_173_Y,Point_174_X,Point_174_Y,Point_175_X,Point_175_Y,Point_176_X,Point_176_Y,Point_177_X,Point_177_Y,Point_178_X,Point_178_Y,Point_179_X,Point_179_Y,Point_180_X,Point_180_Y,Point_181_X,Point_181_Y,Point_182_X,Point_182_Y,Point_183_X,Point_183_Y,Point_184_X,Point_184_Y,Point_185_X,Point_185_Y,Point_186_X,Point_186_Y,Point_187_X,Point_187_Y,Point_188_X,Point_188_Y,Point_189_X,Point_189_Y,Point_190_X,Point_190_Y,Point_191_X,Point_191_Y,Point_192_X,Point_192_Y,Point_193_X,Point_193_Y,Point_194_X,Point_194_Y,Point_195_X,Point_195_Y,Point_196_X,Point_196_Y,Point_197_X,Point_197_Y,Point_198_X,Point_198_Y,Point_199_X,Point_199_Y,Point_200_X,Point_200_Y,Point_201_X,Point_201_Y,Point_202_X,Point_202_Y,Point_203_X,Point_203_Y,Point_204_X,Point_204_Y,Point_205_X,Point_205_Y,Point_206_X,Point_206_Y,Point_207_X,Point_207_Y,Point_208_X,Point_208_Y,Point_209_X,Point_209_Y,Point_210_X,Point_210_Y,Point_211_X,Point_211_Y,Point_212_X,Point_212_Y,Point_213_X,Point_213_Y,Point_214_X,Point_214_Y,Point_215_X,Point_215_Y,Point_216_X,Point_216_Y,Point_217_X,Point_217_Y,Point_218_X,Point_218_Y,Point_219_X,Point_219_Y,Point_220_X,Point_220_Y,Point_221_X,Point_221_Y,Point_222_X,Point_222_Y,Point_223_X,Point_223_Y,Point_224_X,Point_224_Y,Point_225_X,Point_225_Y,Point_226_X,Point_226_Y,Point_227_X,Point_227_Y,Point_228_X,Point_228_Y,Point_229_X,Point_229_Y,Point_230_X,Point_230_Y,Point_231_X,Point_231_Y,Point_232_X,Point_232_Y,Point_233_X,Point_233_Y,Point_234_X,Point_234_Y,Point_235_X,Point_235_Y,Point_236_X,Point_236_Y,Point_237_X,Point_237_Y,Point_238_X,Point_238_Y,Point_239_X,Point_239_Y,Point_240_X,Point_240_Y,Point_241_X,Point_241_Y,Point_242_X,Point_242_Y,Point_243_X,Point_243_Y,Point_244_X,Point_244_Y,Point_245_X,Point_245_Y,Point_246_X,Point_246_Y,Point_247_X,Point_247_Y,Point_248_X,Point_248_Y,Point_249_X,Point_249_Y,Point_250_X,Point_250_Y,Point_251_X,Point_251_Y,Point_252_X,Point_252_Y,Point_253_X,Point_253_Y,Point_254_X,Point_254_Y,Point_255_X,Point_255_Y,Point_256_X,Point_256_Y,Point_257_X,Point_257_Y,Point_258_X,Point_258_Y,Point_259_X,Point_259_Y,Point_260_X,Point_260_Y,Point_261_X,Point_261_Y,Point_262_X,Point_262_Y,Point_263_X,Point_263_Y,Point_264_X,Point_264_Y,Point_265_X,Point_265_Y,Point_266_X,Point_266_Y,Point_267_X,Point_267_Y,Point_268_X,Point_268_Y,Point_269_X,Point_269_Y,Point_270_X,Point_270_Y,Point_271_X,Point_271_Y,Point_272_X,Point_272_Y,Point_273_X,Point_273_Y,Point_274_X,Point_274_Y,Point_275_X,Point_275_Y,Point_276_X,Point_276_Y,Point_277_X,Point_277_Y,Point_278_X,Point_278_Y,Point_279_X,Point_279_Y,Point_280_X,Point_280_Y,Point_281_X,Point_281_Y,Point_282_X,Point_282_Y,Point_283_X,Point_283_Y,Point_284_X,Point_284_Y,Point_285_X,Point_285_Y,Point_286_X,Point_286_Y,Point_287_X,Point_287_Y,Point_288_X,Point_288_Y,Point_289_X,Point_289_Y,Point_290_X,Point_290_Y,Point_291_X,Point_291_Y,Point_292_X,Point_292_Y,Point_293_X,Point_293_Y,Point_294_X,Point_294_Y,Point_295_X,Point_295_Y,Point_296_X,Point_296_Y,Point_297_X,Point_297_Y,Point_298_X,Point_298_Y,Point_299_X,Point_299_Y,Point_300_X,Point_300_Y,Point_301_X,Point_301_Y,Point_302_X,Point_302_Y,Point_303_X,Point_303_Y,Point_304_X,Point_304_Y,Point_305_X,Point_305_Y,Point_306_X,Point_306_Y,Point_307_X,Point_307_Y,Point_308_X,Point_308_Y,Point_309_X,Point_309_Y,Point_310_X,Point_310_Y,Point_311_X,Point_311_Y,Point_312_X,Point_312_Y,Point_313_X,Point_313_Y,Point_314_X,Point_314_Y,Point_315_X,Point_315_Y,Point_316_X,Point_316_Y,Point_317_X,Point_317_Y,Point_318_X,Point_318_Y,Point_319_X,Point_319_Y,Point_320_X,Point_320_Y,Point_321_X,Point_321_Y,Point_322_X,Point_322_Y,Point_323_X,Point_323_Y,Point_324_X,Point_324_Y,Point_325_X,Point_325_Y,Point_326_X,Point_326_Y,Point_327_X,Point_327_Y,Point_328_X,Point_328_Y,Point_329_X,Point_329_Y,Point_330_X,Point_330_Y,Point_331_X,Point_331_Y,Point_332_X,Point_332_Y,Point_333_X,Point_333_Y,Point_334_X,Point_334_Y,Point_335_X,Point_335_Y,Point_336_X,Point_336_Y,Point_337_X,Point_337_Y,Point_338_X,Point_338_Y,Point_339_X,Point_339_Y,Point_340_X,Point_340_Y,Point_341_X,Point_341_Y,Point_342_X,Point_342_Y,Point_343_X,Point_343_Y,Point_344_X,Point_344_Y,Point_345_X,Point_345_Y,Point_346_X,Point_346_Y,Point_347_X,Point_347_Y,Point_348_X,Point_348_Y,Point_349_X,Point_349_Y,Point_350_X,Point_350_Y,Point_351_X,Point_351_Y,Point_352_X,Point_352_Y,Point_353_X,Point_353_Y,Point_354_X,Point_354_Y,Point_355_X,Point_355_Y,Point_356_X,Point_356_Y,Point_357_X,Point_357_Y,Point_358_X,Point_358_Y,Point_359_X,Point_359_Y,Point_360_X,Point_360_Y
frame_0011.jpg,194.0,219.0,204.0,219.0,214.0,219.0,224.0,219.0,234.0,219.0,244.0,219.0,254.0,219.0,264.0,219.0,274.0,219.0,284.0,219.0,294.0,219.0,304.0,219.0,314.0,219.0,324.0,219.0,334.0,219.0,194.0,229.0,204.0,229.0,214.0,229.0,224.0,229.0,234.0,229.0,244.0,229.0,254.0,229.0,264.0,229.0,274.0,229.0,284.0,229.0,294.0,229.0,304.0,229.0,314.0,229.0,324.0,229.0,334.0,229.0,194.0,239.0,204.0,239.0,214.0,239.0,224.0,239.0,234.0,239.0,244.0,239.0,254.0,239.0,264.0,239.0,274.0,239.0,284.0,239.0,294.0,239.0,304.0,239.0,314.0,239.0,324.0,239.0,334.0,239.0,194.0,249.0,204.0,249.0,214.0,249.0,224.0,249.0,234.0,249.0,244.0,249.0,254.0,249.0,264.0,249.0,274.0,249.0,284.0,249.0,294.0,249.0,304.0,249.0,314.0,249.0,324.0,249.0,334.0,249.0,194.0,259.0,204.0,259.0,214.0,259.0,224.0,259.0,234.0,259.0,244.0,259.0,254.0,259.0,264.0,259.0,274.0,259.0,284.0,259.0,294.0,259.0,304.0,259.0,314.0,259.0,324.0,259.0,334.0,259.0,194.0,269.0,204.0,269.0,214.0,269.0,224.0,269.0,234.0,269.0,244.0,269.0,254.0,269.0,264.0,269.0,274.0,269.0,284.0,269.0,294.0,269.0,304.0,269.0,314.0,269.0,324.0,269.0,334.0,269.0,194.0,279.0,204.0,279.0,214.0,279.0,224.0,279.0,234.0,279.0,244.0,279.0,254.0,279.0,264.0,279.0,274.0,279.0,284.0,279.0,294.0,279.0,304.0,279.0,314.0,279.0,324.0,279.0,334.0,279.0,194.0,289.0,204.0,289.0,214.0,289.0,224.0,289.0,234.0,289.0,244.0,289.0,254.0,289.0,264.0,289.0,274.0,289.0,284.0,289.0,294.0,289.0,304.0,289.0,314.0,289.0,324.0,289.0,334.0,289.0,194.0,299.0,204.0,299.0,214.0,299.0,224.0,299.0,234.0,299.0,244.0,299.0,254.0,299.0,264.0,299.0,274.0,299.0,284.0,299.0,294.0,299.0,304.0,299.0,314.0,299.0,324.0,299.0,334.0,299.0,194.0,309.0,204.0,309.0,214.0,309.0,224.0,309.0,234.0,309.0,244.0,309.0,254.0,309.0,264.0,309.0,274.0,309.0,284.0,309.0,294.0,309.0,304.0,309.0,314.0,309.0,324.0,309.0,334.0,309.0,194.0,319.0,204.0,319.0,214.0,319.0,224.0,319.0,234.0,319.0,244.0,319.0,254.0,319.0,264.0,319.0,274.0,319.0,284.0,319.0,294.0,319.0,304.0,319.0,314.0,319.0,324.0,319.0,334.0,319.0,194.0,329.0,204.0,329.0,214.0,329.0,224.0,329.0,234.0,329.0,244.0,329.0,254.0,329.0,264.0,329.0,274.0,329.0,284.0,329.0,294.0,329.0,304.0,329.0,314.0,329.0,324.0,329.0,334.0,329.0,194.0,339.0,204.0,339.0,214.0,339.0,224.0,339.0,234.0,339.0,244.0,339.0,254.0,339.0,264.0,339.0,274.0,339.0,284.0,339.0,294.0,339.0,304.0,339.0,314.0,339.0,324.0,339.0,334.0,339.0,194.0,349.0,204.0,349.0,214.0,349.0,224.0,349.0,234.0,349.0,244.0,349.0,254.0,349.0,264.0,349.0,274.0,349.0,284.0,349.0,294.0,349.0,304.0,349.0,314.0,349.0,324.0,349.0,334.0,349.0,194.0,359.0,204.0,359.0,214.0,359.0,224.0,359.0,234.0,359.0,244.0,359.0,254.0,359.0,264.0,359.0,274.0,359.0,284.0,359.0,294.0,359.0,304.0,359.0,314.0,359.0,324.0,359.0,334.0,359.0,194.0,369.0,204.0,369.0,214.0,369.0,224.0,369.0,234.0,369.0,244.0,369.0,254.0,369.0,264.0,369.0,274.0,369.0,284.0,369.0,294.0,369.0,304.0,369.0,314.0,369.0,324.0,369.0,334.0,369.0,194.0,379.0,204.0,379.0,214.0,379.0,224.0,379.0,234.0,379.0,244.0,379.0,254.0,379.0,264.0,379.0,274.0,379.0,284.0,379.0,294.0,379.0,304.0,379.0,314.0,379.0,324.0,379.0,334.0,379.0,194.0,389.0,204.0,389.0,214.0,389.0,224.0,389.0,234.0,389.0,244.0,389.0,254.0,389.0,264.0,389.0,274.0,389.0,284.0,389.0,294.0,389.0,304.0,389.0,314.0,389.0,324.0,389.0,334.0,389.0,194.0,399.0,204.0,399.0,214.0,399.0,224.0,399.0,234.0,399.0,244.0,399.0,254.0,399.0,264.0,399.0,274.0,399.0,284.0,399.0,294.0,399.0,304.0,399.0,314.0,399.0,324.0,399.0,334.0,399.0,194.0,409.0,204.0,409.0,214.0,409.0,224.0,409.0,234.0,409.0,244.0,409.0,254.0,409.0,264.0,409.0,274.0,409.0,284.0,409.0,294.0,409.0,304.0,409.0,314.0,409.0,324.0,409.0,334.0,409.0,194.0,419.0,204.0,419.0,214.0,419.0,224.0,419.0,234.0,419.0,244.0,419.0,254.0,419.0,264.0,419.0,274.0,419.0,284.0,419.0,294.0,419.0,304.0,419.0,314.0,419.0,324.0,419.0,334.0,419.0,194.0,429.0,204.0,429.0,214.0,429.0,224.0,429.0,234.0,429.0,244.0,429.0,254.0,429.0,264.0,429.0,274.0,429.0,284.0,429.0,294.0,429.0,304.0,429.0,314.0,429.0,324.0,429.0,334.0,429.0,194.0,439.0,204.0,439.0,214.0,439.0,224.0,439.0,234.0,439.0,244.0,439.0,254.0,439.0,264.0,439.0,274.0,439.0,284.0,439.0,294.0,439.0,304.0,439.0,314.0,439.0,324.0,439.0,334.0,439.0,194.0,449.0,204.0,449.0,214.0,449.0,224.0,449.0,234.0,449.0,244.0,449.0,254.0,449.0,264.0,449.0,274.0,449.0,284.0,449.0,294.0,449.0,304.0,449.0,314.0,449.0,324.0,449.0,334.0,449.0
frame_0012.jpg,193.93355,218.18303,203.93097,218.17816,213.93892,218.18523,223.93805,218.18622,233.92044,218.19403,243.92883,218.21313,253.9406,218.22385,263.9695,218.7465,273.92392,218.24026,283.9225,218.23767,293.9285,218.23634,303.9385,218.22108,313.92865,218.22836,323.94534,218.23447,333.9556,218.2449,193.93193,228.18346,203.92389,228.17873,213.93654,228.17624,223.94478,228.17554,233.92702,228.18591,243.91272,228.20142,253.92897,228.20789,263.92358,228.21397,273.9347,228.22614,283.92795,228.22853,293.92667,228.22845,303.93576,228.2194,313.92838,228.2275,323.94775,228.23994,333.9663,228.74995,193.93245,238.18283,203.92577,238.18306,213.92873,238.19087,223.94218,238.1995,233.91942,238.20541,243.90738,238.20671,253.91803,238.21236,263.92352,238.21306,273.9356,238.22011,283.93448,238.22226,293.92307,238.22295,303.92966,238.21909,313.9273,238.22263,323.95212,238.23616,333.94513,238.24367,193.92923,248.20615,203.91069,248.20149,213.91447,248.21068,223.92618,248.21072,233.92297,248.2181,243.90796,248.20753,253.91685,248.20784,263.93274,248.20062,273.93713,248.20514,283.92984,248.21571,293.91333,248.21445,303.93387,248.22281,313.9363,248.22307,323.9564,248.2298,333.93625,248.24306,193.9366,258.18674,203.91502,258.18735,213.91373,258.2015,223.92235,258.20166,233.92415,258.2163,243.91525,258.22552,253.91635,258.2271,263.92868,258.21332,273.92685,258.21533,283.92038,258.22488,293.91077,258.22955,303.9276,258.23727,313.92978,258.23206,323.94583,258.22824,333.93304,258.22992,193.92743,268.19717,203.9067,268.1941,213.91045,268.20337,223.90883,268.20462,233.91373,268.21484,243.91255,268.22043,253.93541,268.2172,263.9456,268.2052,273.92413,268.22073,283.90677,268.23038,293.90698,268.23462,303.92474,268.23825,313.9338,268.23172,323.94186,268.22562,333.93243,268.2292,193.9347,278.1655,203.92091,278.18036,213.92207,278.19626,223.90419,278.20035,233.90215,278.2077,243.90875,278.21234,253.93565,278.21393,263.94547,278.20483,273.93655,278.21298,283.9125,278.2283,293.90756,278.23956,303.93942,278.74722,313.92264,278.2382,323.9368,278.22543,333.9265,278.23218,193.92482,288.1854,203.91554,288.18896,213.91566,288.19852,223.90732,288.19843,233.90065,288.19446,243.90965,288.1954,253.93384,288.19296,263.94525,288.1942,273.9283,288.2109,283.90768,288.22116,293.9101,288.2322,303.9178,288.2403,313.91687,288.23068,323.93265,288.2303,333.92365,288.2406,193.92712,298.17365,203.9097,298.1814,213.90567,298.18976,223.90918,298.19305,233.9082,298.19553,243.91205,298.19708,253.91759,298.19452,263.9396,298.1978,273.94296,298.20892,283.91702,298.22772,293.9186,298.23663,303.9155,298.24857,313.90634,298.2401,323.92166,298.23843,333.90875,298.24442,193.92012,308.17694,203.9051,308.17838,213.90411,308.18494,223.92014,308.1888,233.91734,308.194,243.91116,308.20248,253.91432,308.2019,263.92316,308.20273,273.92276,308.2144,283.91336,308.2248,293.91437,308.23837,303.93936,308.75305,313.91205,308.74545,323.9114,308.23245,333.919,308.23355,193.92316,318.1808,203.90471,318.18362,213.90678,318.18692,223.91705,318.1955,233.91739,318.20233,243.91159,318.21024,253.91615,318.21445,263.92413,318.21243,273.92996,318.21918,283.92822,318.22043,293.9201,318.23557,303.9238,318.74918,313.8978,318.24554,323.91815,318.23447,333.9217,318.23676,193.92224,328.18164,203.91397,328.17816,213.91806,328.18347,223.91676,328.1949,233.91368,328.20972,243.91127,328.21765,253.91824,328.225,263.92688,328.21378,273.91772,328.2167,283.91837,328.21494,293.90768,328.23233,303.93515,328.75403,313.9195,328.7497,323.91266,328.2434,333.92026,328.24112,193.93044,338.17368,203.90962,338.17545,213.9059,338.18472,223.89903,338.1971,233.906,338.21323,243.91702,338.21616,253.9095,338.2277,263.9172,338.22296,273.91138,338.23254,283.9009,338.22983,293.8933,338.23376,303.91467,338.75064,313.9103,338.24536,323.9263,338.75098,333.91797,338.2395,193.92442,348.1646,203.90578,348.17157,213.9011,348.1905,223.88869,348.20624,233.89891,348.21918,243.90198,348.22214,253.89366,348.2252,263.90564,348.21988,273.9058,348.23077,283.90054,348.23016,293.89462,348.23373,303.91162,348.23907,313.92432,348.24246,323.92215,348.75546,333.91544,348.75253,193.91827,358.1662,203.89877,358.1801,213.89047,358.19522,223.88322,358.21274,233.89809,358.21442,243.90302,358.22025,253.90672,358.22012,263.9042,358.2204,273.9078,358.22244,283.88477,358.22763,293.89758,358.23016,303.90875,358.23657,313.91983,358.2441,323.91336,358.75647,333.91074,358.75223,193.91035,368.16492,203.88991,368.18057,213.8858,368.19724,223.8862,368.2199,233.89449,368.2151,243.88602,368.2185,253.89839,368.2162,263.90204,368.2172,273.90732,368.22495,283.88422,368.234,293.9051,368.23816,303.90613,368.2399,313.91724,368.24417,323.8986,368.7502,333.9208,368.75436,193.90167,378.16885,203.88017,378.19153,213.883,378.1972,223.89178,378.217,233.89972,378.20334,243.88618,378.20444,253.90836,378.2095,263.89948,378.22394,273.89264,378.2337,283.88663,378.24036,293.89755,378.2414,303.8921,378.24417,313.90024,378.75317,323.89438,378.75363,333.91336,378.75143,193.90671,388.17902,203.87598,388.1895,213.8952,388.19153,223.89934,388.20905,233.89223,388.21317,243.87119,388.21954,253.87077,388.23065,263.86823,388.22955,273.8802,388.23892,283.8834,388.24185,293.88657,388.2457,303.87726,388.24377,313.8929,388.74704,323.89368,388.75085,333.90652,388.75616,193.89362,398.18073,203.87155,398.18665,213.89897,398.19046,223.91139,398.20068,233.89384,398.21225,243.86967,398.22565,253.86891,398.2345,263.86215,398.23386,273.91486,398.7429,283.87994,398.23843,293.88165,398.23798,303.86758,398.23825,313.8977,398.7495,323.91336,398.76495,333.913,398.7662,193.8904,408.1787,203.87267,408.18137,213.90608,408.1822,223.90959,408.19556,233.8935,408.21228,243.86958,408.2209,253.87286,408.22662,263.85977,408.2338,273.91068,408.74423,283.89935,408.7471,293.89294,408.7413,303.869,408.7453,313.9038,408.74832,323.90683,408.7616,333.90207,408.764,193.87752,418.17865,203.86685,418.18167,213.89687,418.18207,223.8987,418.19064,233.88818,418.19946,243.87488,418.21674,253.88153,418.2139,263.877,418.22748,273.8903,418.2286,283.87357,418.2358,293.86896,418.23453,303.8485,418.2384,313.8945,418.75095,323.90338,418.76578,333.9093,418.7689,193.87357,428.1884,203.85602,428.1969,213.876,428.20306,223.87206,428.20276,233.86826,428.2042,243.87485,428.21198,253.88065,428.2163,263.87335,428.2276,273.86688,428.2314,283.86264,428.2406,293.8614,428.23828,303.86023,428.2378,313.8797,428.23688,323.88596,428.2374,333.90518,428.2514,193.86748,438.19907,203.85225,438.20233,213.86386,438.19678,223.86583,438.20377,233.86418,438.20224,243.87355,438.21408,253.87956,438.21805,263.88132,438.21997,273.8668,438.2239,283.85797,438.23425,293.86435,438.24213,303.87192,438.2411,313.88226,438.23758,323.8801,438.24097,333.89035,438.2538,193.87024,448.18997,203.84723,448.19763,213.85703,448.20053,223.86581,448.20416,233.86499,448.20248,243.87546,448.2139,253.87708,448.21927,263.86868,448.21783,273.8686,448.2191,283.85797,448.22253,293.86783,448.2302,303.8769,448.2378,313.8842,448.23358,323.8861,448.23404,333.87994,448.24164
