Image,exx,eyy,exy,E1,E2,von_mises
frame_0011.jpg,0.0,0.0,0.0,0.0,0.0,0.0
frame_0012.jpg,0.0,-0.0022222222222222222,0.0014285714285714288,0.003153009687409354,-0.005375231909631577,0.008057505930212963
frame_0013.jpg,0.0,-0.0022222222222222222,0.0,0.0,-0.0022222222222222222,0.0022222222222222222
frame_0014.jpg,0.00031746031746031746,-0.0022222222222222222,-0.0008730158730158732,0.0014382000272666385,-0.0033429619320285435,0.004557389653849304
frame_0015.jpg,0.0009523809523809525,-0.0022222222222222222,-0.0011111111111111111,0.0024659577628464665,-0.0037357990326877363,0.0058953424951254454
frame_0016.jpg,0.0004761904761904762,-0.002698412698412698,0.002142857142857143,0.007967268778607173,-0.010189491000829396,0.017068020925686878
frame_0017.jpg,0.0006349206349206349,-0.004126984126984127,-0.0009523809523809525,0.003124123891323724,-0.006616187383387216,0.009366715683296778
frame_0018.jpg,0.0006349206349206349,-0.0044444444444444444,-0.0011111111111111111,0.0018310371279258314,-0.0056405609374496415,0.007207715382812925
frame_0019.jpg,0.0,-0.003215434083601286,-0.001045016077170418,0.0013579519475074092,-0.004573386031108696,0.005678473824929363
frame_0020.jpg,-0.005681818181818182,-0.01298701298701299,-0.007711038961038961,0.009593431780776821,-0.028262262949607993,0.035394131463875246
frame_0021.jpg,-0.0009756097560975613,-0.03682926829268293,-0.010447154471544715,0.01228262609383877,-0.05008750414261926,0.05853828202439794
frame_0022.jpg,0.012356792144026187,-0.02978723404255319,-0.0034369885433715216,0.01679276388180013,-0.034223205780327136,0.04614601228981309
frame_0023.jpg,0.01137479541734861,-0.03428805237315876,-0.005564648117839609,0.02161868532907225,-0.0445319422848824,0.06016011556572041
frame_0024.jpg,0.014157119476268413,-0.04042553191489361,-0.004009819967266777,0.024861923715193395,-0.05113033615381861,0.06933482158179358
frame_0025.jpg,0.018985270049099837,-0.03682487725040916,-0.00916530278232406,0.029378285700574002,-0.04721789290188333,0.06936959699502399
frame_0026.jpg,0.015435139573070609,-0.035878489326765184,-0.005418719211822661,0.031186554702553576,-0.05162990445624815,0.07485752027789742
frame_0027.jpg,0.015270935960591132,-0.036535303776683084,-0.008702791461412151,0.02551583241914651,-0.04678020023523847,0.06525477321204078
frame_0028.jpg,0.015270935960591132,-0.03571428571428571,-0.005131362889983581,0.030338725235512103,-0.050782074989206685,0.07331377925342049
frame_0029.jpg,0.015188834154351396,-0.03645320197044334,-0.008579638752052544,0.026227017372096872,-0.04749138518818882,0.06664185657089158
frame_0030.jpg,0.015024630541871921,-0.03637110016420362,-0.008620689655172414,0.02554690500403789,-0.04689337462636958,0.06536323441159758
frame_0031.jpg,0.015599343185550082,-0.03530377668308702,-0.0051313628899835794,0.030165512980933767,-0.0498699464784707,0.07226311334028955
frame_0032.jpg,0.015024630541871921,-0.03620689655172414,-0.008456486042692942,0.026029422134864304,-0.047211688144716525,0.06613571061296945
frame_0033.jpg,0.015024630541871921,-0.03637110016420362,-0.008866995073891628,0.025239096006989356,-0.04658556562932105,0.0647425766141267
frame_0034.jpg,0.014942528735632184,-0.035714285714285705,-0.005213464696223317,0.029490495563807756,-0.050262252542461285,0.07192315745059233
frame_0035.jpg,0.014860426929392448,-0.03637110016420361,-0.007594417077175698,0.026818611403723512,-0.04832928463853468,0.06782250493142362
frame_0036.jpg,0.014754098360655738,-0.04024590163934427,-0.010655737704918034,0.026512844193401153,-0.05200464747208969,0.07112931806166017
frame_0037.jpg,0.014942528735632184,-0.036206896551724134,-0.00821018062397373,0.028204760560881247,-0.04946912837697322,0.07003633662735445
frame_0038.jpg,0.014778325123152709,-0.03555008210180624,-0.006280788177339902,0.029992226952368167,-0.0507639839310217,0.07271009726700554
frame_0039.jpg,0.015024630541871921,-0.03579638752052546,-0.007512315270935961,0.029362118315810468,-0.050133875294464,0.07169210464431394
frame_0040.jpg,0.014367816091954023,-0.036453201970443355,-0.009811165845648605,0.026264587768900956,-0.04834997364739029,0.06727564126885298
frame_0041.jpg,0.014614121510673235,-0.036042692939244655,-0.007512315270935961,0.0288621981803679,-0.05029076960893933,0.07140951629020059
frame_0042.jpg,0.014942528735632185,-0.035467980295566505,-0.006280788177339902,0.030514476940429802,-0.05103992850036412,0.07351244309797304
frame_0043.jpg,0.0145320197044335,-0.035714285714285705,-0.007430213464696221,0.028785623394818386,-0.049967889404670604,0.07089976318746777
frame_0044.jpg,0.014532019704433496,-0.03604269293924466,-0.009811165845648607,0.0266270831335729,-0.04813775636838407,0.06740516694504785
frame_0045.jpg,0.014532019704433496,-0.035796387520525455,-0.007389162561576352,0.02875392258124041,-0.05001829039733236,0.07107154916454829
frame_0046.jpg,0.014778325123152709,-0.03563218390804598,-0.006527093596059114,0.030680618591336247,-0.05153447737622951,0.07417369764577769
frame_0047.jpg,0.0145320197044335,-0.03587848932676519,-0.00755336617405583,0.0293685638213923,-0.050715033443723995,0.07232995880076698
frame_0048.jpg,0.014367816091954023,-0.036288998357963884,-0.007635467980295567,0.02953967039224004,-0.05146085265824988,0.07315488359031354
frame_0049.jpg,0.014039408866995074,-0.03587848932676519,-0.0069786535303776685,0.030719938642228183,-0.05255901910199829,0.07535248653918869
frame_0050.jpg,0.014226289517470883,-0.029367720465890187,-0.007778702163061564,0.023977901120723403,-0.039119332069142705,0.05729864318845172
frame_0051.jpg,0.0023529411764705885,-0.005798319327731093,-0.0007983193277310927,0.011941989713906389,-0.015387367865166894,0.02483276459284501
